Unidades: €/MW;;
Informação acedida em: 30/06/2025 15:32:26;;
Data;Hora;Portugal
27/03/2019;10;51.01
27/03/2019;11;50.75
27/03/2019;12;50.49
27/03/2019;13;50.78
27/03/2019;14;50.55
27/03/2019;15;49.57
27/03/2019;16;48.57
27/03/2019;17;48.47
27/03/2019;18;49.49
27/03/2019;19;50.49
27/03/2019;20;51.94
27/03/2019;21;53.86
27/03/2019;22;52.68
27/03/2019;23;50.58
27/03/2019;24;48.49
28/03/2019;1;49.42
28/03/2019;2;44.44
28/03/2019;3;43.44
28/03/2019;4;43.44
28/03/2019;5;44.44
28/03/2019;6;45.43
28/03/2019;7;51.00
28/03/2019;8;52.45
28/03/2019;9;53.07
28/03/2019;10;53.00
28/03/2019;11;52.45
28/03/2019;12;52.46
28/03/2019;13;53.04
28/03/2019;14;53.01
28/03/2019;15;52.45
28/03/2019;16;52.05
28/03/2019;17;51.64
28/03/2019;18;51.64
28/03/2019;19;51.50
28/03/2019;20;53.00
28/03/2019;21;55.01
28/03/2019;22;54.85
28/03/2019;23;53.07
28/03/2019;24;53.54
29/03/2019;1;53.04
29/03/2019;2;51.64
29/03/2019;3;51.33
29/03/2019;4;50.53
29/03/2019;5;51.33
29/03/2019;6;51.64
29/03/2019;7;52.09
29/03/2019;8;53.26
29/03/2019;9;54.54
29/03/2019;10;54.42
29/03/2019;11;53.52
29/03/2019;12;53.39
29/03/2019;13;53.52
29/03/2019;14;53.52
29/03/2019;15;53.07
29/03/2019;16;52.95
29/03/2019;17;52.80
29/03/2019;18;52.63
29/03/2019;19;52.81
29/03/2019;20;53.54
29/03/2019;21;54.92
29/03/2019;22;54.42
29/03/2019;23;53.04
29/03/2019;24;54.01
30/03/2019;1;54.03
30/03/2019;2;52.63
30/03/2019;3;51.64
30/03/2019;4;52.16
30/03/2019;5;51.94
30/03/2019;6;51.94
30/03/2019;7;51.33
30/03/2019;8;50.53
30/03/2019;9;51.64
30/03/2019;10;52.51
30/03/2019;11;52.81
30/03/2019;12;52.35
30/03/2019;13;51.94
30/03/2019;14;52.01
30/03/2019;15;51.94
30/03/2019;16;49.62
30/03/2019;17;48.01
30/03/2019;18;49.85
30/03/2019;19;50.40
30/03/2019;20;52.52
30/03/2019;21;54.02
30/03/2019;22;54.01
30/03/2019;23;53.04
30/03/2019;24;53.52
31/03/2019;1;54.54
31/03/2019;2;51.94
31/03/2019;3;48.00
31/03/2019;4;46.91
31/03/2019;5;48.97
31/03/2019;6;50.53
31/03/2019;7;46.91
31/03/2019;8;45.94
31/03/2019;9;49.23
31/03/2019;10;52.00
31/03/2019;11;53.54
31/03/2019;12;53.60
31/03/2019;13;53.88
31/03/2019;14;54.02
31/03/2019;15;53.04
31/03/2019;16;51.03
31/03/2019;17;49.00
31/03/2019;18;47.01
31/03/2019;19;50.53
31/03/2019;20;54.48
31/03/2019;21;56.12
31/03/2019;22;56.45
31/03/2019;23;56.04
01/04/2019;1;59.00
01/04/2019;2;57.53
01/04/2019;3;55.56
01/04/2019;4;55.48
01/04/2019;5;55.48
01/04/2019;6;56.11
01/04/2019;7;57.95
01/04/2019;8;58.00
01/04/2019;9;59.45
01/04/2019;10;59.57
01/04/2019;11;59.82
01/04/2019;12;59.45
01/04/2019;13;59.45
01/04/2019;14;59.45
01/04/2019;15;58.67
01/04/2019;16;58.37
01/04/2019;17;58.00
01/04/2019;18;57.95
01/04/2019;19;57.92
01/04/2019;20;58.35
01/04/2019;21;60.26
01/04/2019;22;60.95
